"","datetime","light","twilight","interp","excluded"
"153",2011-06-17 09:04:30,3,0,FALSE,FALSE
"154",2011-06-17 09:14:30,3,0,FALSE,FALSE
"155",2011-06-17 09:24:30,3,0,FALSE,FALSE
"156",2011-06-17 09:34:30,3,0,FALSE,FALSE
"157",2011-06-17 09:44:30,3,0,FALSE,FALSE
"158",2011-06-17 09:54:30,3,0,FALSE,FALSE
"159",2011-06-17 10:04:30,3,0,FALSE,FALSE
"160",2011-06-17 10:14:30,3,0,FALSE,FALSE
"161",2011-06-17 10:24:30,3,0,FALSE,FALSE
"162",2011-06-17 10:34:30,3,0,FALSE,FALSE
"163",2011-06-17 10:44:30,3,0,FALSE,FALSE
"164",2011-06-17 10:54:30,3,0,FALSE,FALSE
"165",2011-06-17 11:04:30,4,0,FALSE,FALSE
"166",2011-06-17 11:07:00,4.5,1,TRUE,FALSE
"167",2011-06-17 11:14:30,6,0,FALSE,FALSE
"168",2011-06-17 11:24:30,9,0,FALSE,FALSE
"169",2011-06-17 11:34:30,69,0,FALSE,FALSE
"170",2011-06-17 11:44:30,112,0,FALSE,FALSE
"171",2011-06-17 11:54:30,65,0,FALSE,FALSE
"172",2011-06-17 12:04:30,78,0,FALSE,FALSE
"173",2011-06-17 12:14:30,90,0,FALSE,FALSE
"174",2011-06-17 12:24:30,52,0,FALSE,FALSE
"175",2011-06-17 12:34:30,61,0,FALSE,FALSE
"176",2011-06-17 12:44:30,73,0,FALSE,FALSE
"177",2011-06-17 12:54:30,90,0,FALSE,FALSE
"178",2011-06-17 13:04:30,67,0,FALSE,FALSE
"179",2011-06-17 13:14:30,85,0,FALSE,FALSE
"180",2011-06-17 13:24:30,66,0,FALSE,FALSE
"181",2011-06-17 13:34:30,113,0,FALSE,FALSE
"182",2011-06-17 13:44:30,58,0,FALSE,FALSE
"183",2011-06-17 13:54:30,86,0,FALSE,FALSE
"184",2011-06-17 14:04:30,79,0,FALSE,FALSE
"185",2011-06-17 14:14:30,79,0,FALSE,FALSE
"186",2011-06-17 14:24:30,110,0,FALSE,FALSE
"187",2011-06-17 14:34:30,87,0,FALSE,FALSE
"188",2011-06-17 14:44:30,127,0,FALSE,FALSE
"189",2011-06-17 14:54:30,127,0,FALSE,FALSE
"190",2011-06-17 15:04:30,127,0,FALSE,FALSE
"191",2011-06-17 15:14:30,127,0,FALSE,FALSE
"192",2011-06-17 15:24:30,127,0,FALSE,FALSE
"193",2011-06-17 15:34:30,127,0,FALSE,FALSE
"194",2011-06-17 15:44:30,127,0,FALSE,FALSE
"195",2011-06-17 15:54:30,127,0,FALSE,FALSE
"196",2011-06-17 16:04:30,127,0,FALSE,FALSE
"197",2011-06-17 16:14:30,127,0,FALSE,FALSE
"198",2011-06-17 16:24:30,127,0,FALSE,FALSE
"199",2011-06-17 16:34:30,127,0,FALSE,FALSE
"200",2011-06-17 16:44:30,127,0,FALSE,FALSE
"201",2011-06-17 16:54:30,127,0,FALSE,FALSE
"202",2011-06-17 17:04:30,127,0,FALSE,FALSE
"203",2011-06-17 17:14:30,127,0,FALSE,FALSE
"204",2011-06-17 17:24:30,127,0,FALSE,FALSE
"205",2011-06-17 17:34:30,127,0,FALSE,FALSE
"206",2011-06-17 17:44:30,127,0,FALSE,FALSE
"207",2011-06-17 17:54:30,127,0,FALSE,FALSE
"208",2011-06-17 18:04:30,127,0,FALSE,FALSE
"209",2011-06-17 18:14:30,127,0,FALSE,FALSE
"210",2011-06-17 18:24:30,127,0,FALSE,FALSE
"211",2011-06-17 18:34:30,127,0,FALSE,FALSE
"212",2011-06-17 18:44:30,127,0,FALSE,FALSE
"213",2011-06-17 18:54:30,127,0,FALSE,FALSE
"214",2011-06-17 19:04:30,127,0,FALSE,FALSE
"215",2011-06-17 19:14:30,127,0,FALSE,FALSE
"216",2011-06-17 19:24:30,127,0,FALSE,FALSE
"217",2011-06-17 19:34:30,127,0,FALSE,FALSE
"218",2011-06-17 19:44:30,127,0,FALSE,FALSE
"219",2011-06-17 19:54:30,127,0,FALSE,FALSE
"220",2011-06-17 20:04:30,101,0,FALSE,FALSE
"221",2011-06-17 20:14:30,73,0,FALSE,FALSE
"222",2011-06-17 20:24:30,78,0,FALSE,FALSE
"223",2011-06-17 20:34:30,118,0,FALSE,FALSE
"224",2011-06-17 20:44:30,120,0,FALSE,FALSE
"225",2011-06-17 20:54:30,107,0,FALSE,FALSE
"226",2011-06-17 21:04:30,103,0,FALSE,FALSE
"227",2011-06-17 21:14:30,121,0,FALSE,FALSE
"228",2011-06-17 21:24:30,105,0,FALSE,FALSE
"229",2011-06-17 21:34:30,63,0,FALSE,FALSE
"230",2011-06-17 21:44:30,96,0,FALSE,FALSE
"231",2011-06-17 21:54:30,74,0,FALSE,FALSE
"232",2011-06-17 22:04:30,66,0,FALSE,FALSE
"233",2011-06-17 22:14:30,64,0,FALSE,FALSE
"234",2011-06-17 22:24:30,51,0,FALSE,FALSE
"235",2011-06-17 22:34:30,57,0,FALSE,FALSE
"236",2011-06-17 22:44:30,58,0,FALSE,FALSE
"237",2011-06-17 22:54:30,49,0,FALSE,FALSE
"238",2011-06-17 23:04:30,46,0,FALSE,FALSE
"239",2011-06-17 23:14:30,48,0,FALSE,FALSE
"240",2011-06-17 23:24:30,42,0,FALSE,FALSE
"241",2011-06-17 23:34:30,45,0,FALSE,FALSE
"242",2011-06-17 23:44:30,48,0,FALSE,FALSE
"243",2011-06-17 23:54:30,45,0,FALSE,FALSE
"244",2011-06-18 00:04:30,58,0,FALSE,FALSE
"245",2011-06-18 00:14:30,58,0,FALSE,FALSE
"246",2011-06-18 00:24:30,49,0,FALSE,FALSE
"247",2011-06-18 00:34:30,44,0,FALSE,FALSE
"248",2011-06-18 00:44:30,37,0,FALSE,FALSE
"249",2011-06-18 00:54:30,30,0,FALSE,FALSE
"250",2011-06-18 01:04:30,47,0,FALSE,FALSE
"251",2011-06-18 01:14:30,48,0,FALSE,FALSE
"252",2011-06-18 01:24:30,13,0,FALSE,FALSE
"253",2011-06-18 01:34:30,11,0,FALSE,FALSE
"254",2011-06-18 01:44:30,7,0,FALSE,FALSE
"255",2011-06-18 01:52:50,4.5,2,TRUE,FALSE
"256",2011-06-18 01:54:30,4,0,FALSE,FALSE
"257",2011-06-18 02:04:30,3,0,FALSE,FALSE
"258",2011-06-18 02:14:30,3,0,FALSE,FALSE
"259",2011-06-18 02:24:30,3,0,FALSE,FALSE
"260",2011-06-18 02:34:30,3,0,FALSE,FALSE
"261",2011-06-18 02:44:30,3,0,FALSE,FALSE
"262",2011-06-18 02:54:30,3,0,FALSE,FALSE
"263",2011-06-18 03:04:30,3,0,FALSE,FALSE
"264",2011-06-18 03:14:30,3,0,FALSE,FALSE
"265",2011-06-18 03:24:30,3,0,FALSE,FALSE
"266",2011-06-18 03:34:30,3,0,FALSE,FALSE
"267",2011-06-18 03:44:30,3,0,FALSE,FALSE
"268",2011-06-18 03:54:30,3,0,FALSE,FALSE
"269",2011-06-18 04:04:30,3,0,FALSE,FALSE
"270",2011-06-18 04:14:30,3,0,FALSE,FALSE
"271",2011-06-18 04:24:30,3,0,FALSE,FALSE
"272",2011-06-18 04:34:30,3,0,FALSE,FALSE
"273",2011-06-18 04:44:30,3,0,FALSE,FALSE
"274",2011-06-18 04:54:30,3,0,FALSE,FALSE
"275",2011-06-18 05:04:30,3,0,FALSE,FALSE
"276",2011-06-18 05:14:30,3,0,FALSE,FALSE
"277",2011-06-18 05:24:30,3,0,FALSE,FALSE
"278",2011-06-18 05:34:30,3,0,FALSE,FALSE
"279",2011-06-18 05:44:30,3,0,FALSE,FALSE
"280",2011-06-18 05:54:30,3,0,FALSE,FALSE
"281",2011-06-18 06:04:30,3,0,FALSE,FALSE
"282",2011-06-18 06:14:30,3,0,FALSE,FALSE
"283",2011-06-18 06:24:30,3,0,FALSE,FALSE
"284",2011-06-18 06:34:30,3,0,FALSE,FALSE
"285",2011-06-18 06:44:30,3,0,FALSE,FALSE
"286",2011-06-18 06:54:30,3,0,FALSE,FALSE
"287",2011-06-18 07:04:30,3,0,FALSE,FALSE
"288",2011-06-18 07:14:30,3,0,FALSE,FALSE
"289",2011-06-18 07:24:30,3,0,FALSE,FALSE
"290",2011-06-18 07:34:30,3,0,FALSE,FALSE
"291",2011-06-18 07:44:30,3,0,FALSE,FALSE
"292",2011-06-18 07:54:30,3,0,FALSE,FALSE
"293",2011-06-18 08:04:30,3,0,FALSE,FALSE
"294",2011-06-18 08:14:30,3,0,FALSE,FALSE
"295",2011-06-18 08:24:30,3,0,FALSE,FALSE
"296",2011-06-18 08:34:30,3,0,FALSE,FALSE
"297",2011-06-18 08:44:30,3,0,FALSE,FALSE
"298",2011-06-18 08:54:30,3,0,FALSE,FALSE
"299",2011-06-18 09:04:30,3,0,FALSE,FALSE
"300",2011-06-18 09:14:30,3,0,FALSE,FALSE
"301",2011-06-18 09:24:30,3,0,FALSE,FALSE
"302",2011-06-18 09:34:30,3,0,FALSE,FALSE
"303",2011-06-18 09:44:30,3,0,FALSE,FALSE
"304",2011-06-18 09:54:30,3,0,FALSE,FALSE
"305",2011-06-18 10:04:30,3,0,FALSE,FALSE
"306",2011-06-18 10:14:30,3,0,FALSE,FALSE
"307",2011-06-18 10:24:30,3,0,FALSE,FALSE
"308",2011-06-18 10:34:30,3,0,FALSE,FALSE
"309",2011-06-18 10:44:30,3,0,FALSE,FALSE
"310",2011-06-18 10:54:30,3,0,FALSE,FALSE
"311",2011-06-18 11:04:30,3,0,FALSE,FALSE
"312",2011-06-18 11:14:30,4,0,FALSE,FALSE
"313",2011-06-18 11:19:30,4.5,1,TRUE,FALSE
"314",2011-06-18 11:24:30,5,0,FALSE,FALSE
"315",2011-06-18 11:34:30,20,0,FALSE,FALSE
"316",2011-06-18 11:44:30,39,0,FALSE,FALSE
"317",2011-06-18 11:54:30,40,0,FALSE,FALSE
"318",2011-06-18 12:04:30,87,0,FALSE,FALSE
"319",2011-06-18 12:14:30,58,0,FALSE,FALSE
"320",2011-06-18 12:24:30,79,0,FALSE,FALSE
"321",2011-06-18 12:34:30,88,0,FALSE,FALSE
"322",2011-06-18 12:44:30,80,0,FALSE,FALSE
"323",2011-06-18 12:54:30,56,0,FALSE,FALSE
"324",2011-06-18 13:04:30,60,0,FALSE,FALSE
"325",2011-06-18 13:14:30,63,0,FALSE,FALSE
"326",2011-06-18 13:24:30,67,0,FALSE,FALSE
"327",2011-06-18 13:34:30,66,0,FALSE,FALSE
"328",2011-06-18 13:44:30,84,0,FALSE,FALSE
"329",2011-06-18 13:54:30,73,0,FALSE,FALSE
"330",2011-06-18 14:04:30,120,0,FALSE,FALSE
"331",2011-06-18 14:14:30,76,0,FALSE,FALSE
"332",2011-06-18 14:24:30,64,0,FALSE,FALSE
"333",2011-06-18 14:34:30,90,0,FALSE,FALSE
"334",2011-06-18 14:44:30,107,0,FALSE,FALSE
"335",2011-06-18 14:54:30,127,0,FALSE,FALSE
"336",2011-06-18 15:04:30,127,0,FALSE,FALSE
"337",2011-06-18 15:14:30,127,0,FALSE,FALSE
"338",2011-06-18 15:24:30,127,0,FALSE,FALSE
"339",2011-06-18 15:34:30,127,0,FALSE,FALSE
"340",2011-06-18 15:44:30,127,0,FALSE,FALSE
"341",2011-06-18 15:54:30,127,0,FALSE,FALSE
"342",2011-06-18 16:04:30,127,0,FALSE,FALSE
"343",2011-06-18 16:14:30,127,0,FALSE,FALSE
"344",2011-06-18 16:24:30,127,0,FALSE,FALSE
"345",2011-06-18 16:34:30,127,0,FALSE,FALSE
"346",2011-06-18 16:44:30,127,0,FALSE,FALSE
"347",2011-06-18 16:54:30,127,0,FALSE,FALSE
"348",2011-06-18 17:04:30,127,0,FALSE,FALSE
"349",2011-06-18 17:14:30,127,0,FALSE,FALSE
