ok,27/07/10 22:34:30,40386.940625,28
ok,27/07/10 22:44:30,40386.947569,28
ok,27/07/10 22:54:30,40386.954514,64
ok,27/07/10 23:04:30,40386.961458,64
ok,27/07/10 23:14:30,40386.968403,64
ok,27/07/10 23:24:30,40386.975347,64
ok,27/07/10 23:34:30,40386.982292,64
ok,27/07/10 23:44:30,40386.989236,64
ok,27/07/10 23:54:30,40386.996181,64
ok,28/07/10 0:04:30,40387.003125,64
ok,28/07/10 0:14:30,40387.010069,64
ok,28/07/10 0:24:30,40387.017014,64
ok,28/07/10 0:34:30,40387.023958,64
ok,28/07/10 0:44:30,40387.030903,64
ok,28/07/10 0:54:30,40387.037847,64
ok,28/07/10 1:04:30,40387.044792,64
ok,28/07/10 1:14:30,40387.051736,64
ok,28/07/10 1:24:30,40387.058681,64
ok,28/07/10 1:34:30,40387.065625,64
ok,28/07/10 1:44:30,40387.072569,40
ok,28/07/10 1:54:30,40387.079514,13
ok,28/07/10 2:04:30,40387.086458,1
ok,28/07/10 2:14:30,40387.093403,1
ok,28/07/10 2:24:30,40387.100347,0
ok,28/07/10 2:34:30,40387.107292,0
ok,28/07/10 2:44:30,40387.114236,0
ok,28/07/10 2:54:30,40387.121181,0
ok,28/07/10 3:04:30,40387.128125,0
ok,28/07/10 3:14:30,40387.135069,0
ok,28/07/10 3:24:30,40387.142014,0
ok,28/07/10 3:34:30,40387.148958,0
ok,28/07/10 3:44:30,40387.155903,0
ok,28/07/10 3:54:30,40387.162847,0
ok,28/07/10 4:04:30,40387.169792,0
ok,28/07/10 4:14:30,40387.176736,0
ok,28/07/10 4:24:30,40387.183681,0
ok,28/07/10 4:34:30,40387.190625,0
ok,28/07/10 4:44:30,40387.197569,0
ok,28/07/10 4:54:30,40387.204514,0
ok,28/07/10 5:04:30,40387.211458,0
ok,28/07/10 5:14:30,40387.218403,0
ok,28/07/10 5:24:30,40387.225347,0
ok,28/07/10 5:34:30,40387.232292,0
ok,28/07/10 5:44:30,40387.239236,0
ok,28/07/10 5:54:30,40387.246181,0
ok,28/07/10 6:04:30,40387.253125,0
ok,28/07/10 6:14:30,40387.260069,0
ok,28/07/10 6:24:30,40387.267014,0
ok,28/07/10 6:34:30,40387.273958,0
ok,28/07/10 6:44:30,40387.280903,0
ok,28/07/10 6:54:30,40387.287847,0
ok,28/07/10 7:04:30,40387.294792,0
ok,28/07/10 7:14:30,40387.301736,0
ok,28/07/10 7:24:30,40387.308681,0
ok,28/07/10 7:34:30,40387.315625,0
ok,28/07/10 7:44:30,40387.322569,0
ok,28/07/10 7:54:30,40387.329514,0
ok,28/07/10 8:04:30,40387.336458,0
ok,28/07/10 8:14:30,40387.343403,0
ok,28/07/10 8:24:30,40387.350347,1
ok,28/07/10 8:34:30,40387.357292,1
ok,28/07/10 8:44:30,40387.364236,1
ok,28/07/10 8:54:30,40387.371181,3
ok,28/07/10 9:04:30,40387.378125,5
ok,28/07/10 9:14:30,40387.385069,5
ok,28/07/10 9:24:30,40387.392014,5
ok,28/07/10 9:34:30,40387.398958,5
ok,28/07/10 9:44:30,40387.405903,6
ok,28/07/10 9:54:30,40387.412847,7
ok,28/07/10 10:04:30,40387.419792,8
ok,28/07/10 10:14:30,40387.426736,7
ok,28/07/10 10:24:30,40387.433681,7
ok,28/07/10 10:34:30,40387.440625,7
ok,28/07/10 10:44:30,40387.447569,7
ok,28/07/10 10:54:30,40387.454514,8
ok,28/07/10 11:04:30,40387.461458,9
ok,28/07/10 11:14:30,40387.468403,11
ok,28/07/10 11:24:30,40387.475347,31
ok,28/07/10 11:34:30,40387.482292,55
ok,28/07/10 11:44:30,40387.489236,64
ok,28/07/10 11:54:30,40387.496181,64
ok,28/07/10 12:04:30,40387.503125,64
ok,28/07/10 12:14:30,40387.510069,64
ok,28/07/10 12:24:30,40387.517014,64
ok,28/07/10 12:34:30,40387.523958,64
ok,28/07/10 12:44:30,40387.530903,64
ok,28/07/10 12:54:30,40387.537847,64
ok,28/07/10 13:04:30,40387.544792,64
ok,28/07/10 13:14:30,40387.551736,64
ok,28/07/10 13:24:30,40387.558681,64
ok,28/07/10 13:34:30,40387.565625,64
ok,28/07/10 13:44:30,40387.572569,64
ok,28/07/10 13:54:30,40387.579514,64
ok,28/07/10 14:04:30,40387.586458,64
ok,28/07/10 14:14:30,40387.593403,64
ok,28/07/10 14:24:30,40387.600347,64
ok,28/07/10 14:34:30,40387.607292,64
ok,28/07/10 14:44:30,40387.614236,64
ok,28/07/10 14:54:30,40387.621181,64
ok,28/07/10 15:04:30,40387.628125,64
ok,28/07/10 15:14:30,40387.635069,64
ok,28/07/10 15:24:30,40387.642014,64
ok,28/07/10 15:34:30,40387.648958,64
ok,28/07/10 15:44:30,40387.655903,64
ok,28/07/10 15:54:30,40387.662847,64
ok,28/07/10 16:04:30,40387.669792,64
ok,28/07/10 16:14:30,40387.676736,64
ok,28/07/10 16:24:30,40387.683681,64
ok,28/07/10 16:34:30,40387.690625,64
ok,28/07/10 16:44:30,40387.697569,64
ok,28/07/10 16:54:30,40387.704514,64
ok,28/07/10 17:04:30,40387.711458,64
ok,28/07/10 17:14:30,40387.718403,64
ok,28/07/10 17:24:30,40387.725347,64
ok,28/07/10 17:34:30,40387.732292,64
ok,28/07/10 17:44:30,40387.739236,64
ok,28/07/10 17:54:30,40387.746181,64
ok,28/07/10 18:04:30,40387.753125,64
ok,28/07/10 18:14:30,40387.760069,64
ok,28/07/10 18:24:30,40387.767014,64
ok,28/07/10 18:34:30,40387.773958,64
ok,28/07/10 18:44:30,40387.780903,64
ok,28/07/10 18:54:30,40387.787847,64
ok,28/07/10 19:04:30,40387.794792,64
ok,28/07/10 19:14:30,40387.801736,64
ok,28/07/10 19:24:30,40387.808681,64
ok,28/07/10 19:34:30,40387.815625,64
ok,28/07/10 19:44:30,40387.822569,64
ok,28/07/10 19:54:30,40387.829514,64
ok,28/07/10 20:04:30,40387.836458,64
ok,28/07/10 20:14:30,40387.843403,64
ok,28/07/10 20:24:30,40387.850347,64
ok,28/07/10 20:34:30,40387.857292,64
ok,28/07/10 20:44:30,40387.864236,64
ok,28/07/10 20:54:30,40387.871181,64
ok,28/07/10 21:04:30,40387.878125,64
ok,28/07/10 21:14:30,40387.885069,64
ok,28/07/10 21:24:30,40387.892014,64
ok,28/07/10 21:34:30,40387.898958,64
ok,28/07/10 21:44:30,40387.905903,64
ok,28/07/10 21:54:30,40387.912847,64
ok,28/07/10 22:04:30,40387.919792,64
ok,28/07/10 22:14:30,40387.926736,64
ok,28/07/10 22:24:30,40387.933681,64
ok,28/07/10 22:34:30,40387.940625,64
ok,28/07/10 22:44:30,40387.947569,64
ok,28/07/10 22:54:30,40387.954514,64
ok,28/07/10 23:04:30,40387.961458,64
ok,28/07/10 23:14:30,40387.968403,64
ok,28/07/10 23:24:30,40387.975347,64
ok,28/07/10 23:34:30,40387.982292,64
ok,28/07/10 23:44:30,40387.989236,64
ok,28/07/10 23:54:30,40387.996181,64
ok,29/07/10 0:04:30,40388.003125,64
ok,29/07/10 0:14:30,40388.010069,64
ok,29/07/10 0:24:30,40388.017014,64
ok,29/07/10 0:34:30,40388.023958,64
ok,29/07/10 0:44:30,40388.030903,64
ok,29/07/10 0:54:30,40388.037847,64
ok,29/07/10 1:04:30,40388.044792,64
ok,29/07/10 1:14:30,40388.051736,55
ok,29/07/10 1:24:30,40388.058681,43
ok,29/07/10 1:34:30,40388.065625,31
ok,29/07/10 1:44:30,40388.072569,15
ok,29/07/10 1:54:30,40388.079514,5
ok,29/07/10 2:04:30,40388.086458,1
ok,29/07/10 2:14:30,40388.093403,1
ok,29/07/10 2:24:30,40388.100347,1
ok,29/07/10 2:34:30,40388.107292,1
ok,29/07/10 2:44:30,40388.114236,2
ok,29/07/10 2:54:30,40388.121181,2
ok,29/07/10 3:04:30,40388.128125,2
ok,29/07/10 3:14:30,40388.135069,3
ok,29/07/10 3:24:30,40388.142014,2
ok,29/07/10 3:34:30,40388.148958,3
ok,29/07/10 3:44:30,40388.155903,4
ok,29/07/10 3:54:30,40388.162847,4
ok,29/07/10 4:04:30,40388.169792,4
ok,29/07/10 4:14:30,40388.176736,4
ok,29/07/10 4:24:30,40388.183681,4
ok,29/07/10 4:34:30,40388.190625,4
ok,29/07/10 4:44:30,40388.197569,4
ok,29/07/10 4:54:30,40388.204514,4
ok,29/07/10 5:04:30,40388.211458,4
ok,29/07/10 5:14:30,40388.218403,4
ok,29/07/10 5:24:30,40388.225347,4
ok,29/07/10 5:34:30,40388.232292,4
ok,29/07/10 5:44:30,40388.239236,4
ok,29/07/10 5:54:30,40388.246181,4
ok,29/07/10 6:04:30,40388.253125,4
ok,29/07/10 6:14:30,40388.260069,4
ok,29/07/10 6:24:30,40388.267014,4
ok,29/07/10 6:34:30,40388.273958,4
ok,29/07/10 6:44:30,40388.280903,4
ok,29/07/10 6:54:30,40388.287847,4
ok,29/07/10 7:04:30,40388.294792,4
ok,29/07/10 7:14:30,40388.301736,4
ok,29/07/10 7:24:30,40388.308681,4
ok,29/07/10 7:34:30,40388.315625,4
ok,29/07/10 7:44:30,40388.322569,4
ok,29/07/10 7:54:30,40388.329514,4
ok,29/07/10 8:04:30,40388.336458,10
ok,29/07/10 8:14:30,40388.343403,11
ok,29/07/10 8:24:30,40388.350347,11
ok,29/07/10 8:34:30,40388.357292,12
ok,29/07/10 8:44:30,40388.364236,12
ok,29/07/10 8:54:30,40388.371181,12
ok,29/07/10 9:04:30,40388.378125,12
ok,29/07/10 9:14:30,40388.385069,12
ok,29/07/10 9:24:30,40388.392014,13
ok,29/07/10 9:34:30,40388.398958,13
ok,29/07/10 9:44:30,40388.405903,14
ok,29/07/10 9:54:30,40388.412847,14
ok,29/07/10 10:04:30,40388.419792,13
ok,29/07/10 10:14:30,40388.426736,13
ok,29/07/10 10:24:30,40388.433681,12
ok,29/07/10 10:34:30,40388.440625,11
ok,29/07/10 10:44:30,40388.447569,11
ok,29/07/10 10:54:30,40388.454514,8
ok,29/07/10 11:04:30,40388.461458,9
ok,29/07/10 11:14:30,40388.468403,10
ok,29/07/10 11:24:30,40388.475347,21
ok,29/07/10 11:34:30,40388.482292,46
ok,29/07/10 11:44:30,40388.489236,64
ok,29/07/10 11:54:30,40388.496181,64
ok,29/07/10 12:04:30,40388.503125,64
ok,29/07/10 12:14:30,40388.510069,64
ok,29/07/10 12:24:30,40388.517014,64
ok,29/07/10 12:34:30,40388.523958,64
ok,29/07/10 12:44:30,40388.530903,64
ok,29/07/10 12:54:30,40388.537847,64
ok,29/07/10 13:04:30,40388.544792,64
ok,29/07/10 13:14:30,40388.551736,64
ok,29/07/10 13:24:30,40388.558681,64
ok,29/07/10 13:34:30,40388.565625,64
ok,29/07/10 13:44:30,40388.572569,64
ok,29/07/10 13:54:30,40388.579514,64
ok,29/07/10 14:04:30,40388.586458,64
ok,29/07/10 14:14:30,40388.593403,64
ok,29/07/10 14:24:30,40388.600347,64
ok,29/07/10 14:34:30,40388.607292,64
ok,29/07/10 14:44:30,40388.614236,64
ok,29/07/10 14:54:30,40388.621181,64
ok,29/07/10 15:04:30,40388.628125,64
ok,29/07/10 15:14:30,40388.635069,64
ok,29/07/10 15:24:30,40388.642014,64
ok,29/07/10 15:34:30,40388.648958,64
ok,29/07/10 15:44:30,40388.655903,64
ok,29/07/10 15:54:30,40388.662847,64
ok,29/07/10 16:04:30,40388.669792,64
ok,29/07/10 16:14:30,40388.676736,64
ok,29/07/10 16:24:30,40388.683681,64
ok,29/07/10 16:34:30,40388.690625,64
ok,29/07/10 16:44:30,40388.697569,64
ok,29/07/10 16:54:30,40388.704514,64
ok,29/07/10 17:04:30,40388.711458,64
ok,29/07/10 17:14:30,40388.718403,64
ok,29/07/10 17:24:30,40388.725347,64
ok,29/07/10 17:34:30,40388.732292,64
ok,29/07/10 17:44:30,40388.739236,64
ok,29/07/10 17:54:30,40388.746181,64
ok,29/07/10 18:04:30,40388.753125,64
ok,29/07/10 18:14:30,40388.760069,64
ok,29/07/10 18:24:30,40388.767014,64
ok,29/07/10 18:34:30,40388.773958,64
ok,29/07/10 18:44:30,40388.780903,64
ok,29/07/10 18:54:30,40388.787847,64
ok,29/07/10 19:04:30,40388.794792,64
ok,29/07/10 19:14:30,40388.801736,64
ok,29/07/10 19:24:30,40388.808681,64
ok,29/07/10 19:34:30,40388.815625,64
ok,29/07/10 19:44:30,40388.822569,64
ok,29/07/10 19:54:30,40388.829514,64
ok,29/07/10 20:04:30,40388.836458,64
ok,29/07/10 20:14:30,40388.843403,64
ok,29/07/10 20:24:30,40388.850347,64
ok,29/07/10 20:34:30,40388.857292,64
ok,29/07/10 20:44:30,40388.864236,64
ok,29/07/10 20:54:30,40388.871181,64
ok,29/07/10 21:04:30,40388.878125,64
ok,29/07/10 21:14:30,40388.885069,64
ok,29/07/10 21:24:30,40388.892014,64
ok,29/07/10 21:34:30,40388.898958,64
ok,29/07/10 21:44:30,40388.905903,64
ok,29/07/10 21:54:30,40388.912847,64
ok,29/07/10 22:04:30,40388.919792,64
ok,29/07/10 22:14:30,40388.926736,64
ok,29/07/10 22:24:30,40388.933681,64
ok,29/07/10 22:34:30,40388.940625,64
ok,29/07/10 22:44:30,40388.947569,64
ok,29/07/10 22:54:30,40388.954514,64
ok,29/07/10 23:04:30,40388.961458,64
ok,29/07/10 23:14:30,40388.968403,64
ok,29/07/10 23:24:30,40388.975347,64
ok,29/07/10 23:34:30,40388.982292,64
ok,29/07/10 23:44:30,40388.989236,64
ok,29/07/10 23:54:30,40388.996181,64
ok,30/07/10 0:04:30,40389.003125,64
ok,30/07/10 0:14:30,40389.010069,64
ok,30/07/10 0:24:30,40389.017014,64
ok,30/07/10 0:34:30,40389.023958,64
ok,30/07/10 0:44:30,40389.030903,64
ok,30/07/10 0:54:30,40389.037847,64
ok,30/07/10 1:04:30,40389.044792,64
ok,30/07/10 1:14:30,40389.051736,64
ok,30/07/10 1:24:30,40389.058681,64
ok,30/07/10 1:34:30,40389.065625,55
ok,30/07/10 1:44:30,40389.072569,31
ok,30/07/10 1:54:30,40389.079514,8
ok,30/07/10 2:04:30,40389.086458,1
ok,30/07/10 2:14:30,40389.093403,1
ok,30/07/10 2:24:30,40389.100347,1
ok,30/07/10 2:34:30,40389.107292,1
ok,30/07/10 2:44:30,40389.114236,1
ok,30/07/10 2:54:30,40389.121181,1
ok,30/07/10 3:04:30,40389.128125,1
ok,30/07/10 3:14:30,40389.135069,1
ok,30/07/10 3:24:30,40389.142014,1
ok,30/07/10 3:34:30,40389.148958,1
ok,30/07/10 3:44:30,40389.155903,1
ok,30/07/10 3:54:30,40389.162847,1
ok,30/07/10 4:04:30,40389.169792,1
ok,30/07/10 4:14:30,40389.176736,1
ok,30/07/10 4:24:30,40389.183681,1
ok,30/07/10 4:34:30,40389.190625,1
ok,30/07/10 4:44:30,40389.197569,1
ok,30/07/10 4:54:30,40389.204514,1
ok,30/07/10 5:04:30,40389.211458,1
ok,30/07/10 5:14:30,40389.218403,1
ok,30/07/10 5:24:30,40389.225347,1
ok,30/07/10 5:34:30,40389.232292,1
ok,30/07/10 5:44:30,40389.239236,1
ok,30/07/10 5:54:30,40389.246181,1
ok,30/07/10 6:04:30,40389.253125,1
ok,30/07/10 6:14:30,40389.260069,1
ok,30/07/10 6:24:30,40389.267014,1
ok,30/07/10 6:34:30,40389.273958,1
ok,30/07/10 6:44:30,40389.280903,1
ok,30/07/10 6:54:30,40389.287847,1
ok,30/07/10 7:04:30,40389.294792,1
ok,30/07/10 7:14:30,40389.301736,1
ok,30/07/10 7:24:30,40389.308681,1
ok,30/07/10 7:34:30,40389.315625,1
ok,30/07/10 7:44:30,40389.322569,1
ok,30/07/10 7:54:30,40389.329514,1
ok,30/07/10 8:04:30,40389.336458,2
ok,30/07/10 8:14:30,40389.343403,2
ok,30/07/10 8:24:30,40389.350347,2
ok,30/07/10 8:34:30,40389.357292,2
ok,30/07/10 8:44:30,40389.364236,2
ok,30/07/10 8:54:30,40389.371181,2
ok,30/07/10 9:04:30,40389.378125,2
ok,30/07/10 9:14:30,40389.385069,3
ok,30/07/10 9:24:30,40389.392014,3
